id,y
3067,103.639228821
3068,78.4768829346
3069,93.985534668
3072,114.925941467
3073,111.752815247
3074,93.6250457764
3077,93.1534042358
3082,94.445350647
3084,101.451919556
3085,111.592887878
3088,103.779876709
3091,93.3942337036
3092,112.266304016
3093,93.888381958
3094,103.288536072
3096,112.042015076
3097,93.3115921021
3098,78.2735443115
3102,115.293502808
3106,94.0210266113
3109,93.6141662598
3111,92.5994033813
3112,114.382667542
3113,94.3958969116
3115,94.398651123
3116,111.454673767
3117,94.5191650391
3121,111.870170593
3122,92.9354248047
3123,94.3409500122
3124,103.879379272
3125,94.0512084961
3126,102.744949341
3127,115.394065857
3129,94.2337265015
3130,112.750656128
3132,103.613746643
3134,105.998985291
3135,94.373664856
3137,79.1937408447
3138,94.6624984741
3140,94.3963012695
3144,112.047813416
3145,94.2846832275
3146,111.62412262
3147,94.2759399414
3148,103.219718933
3149,103.534172058
3150,112.095184326
3151,93.7647247314
3152,93.9760437012
3155,97.8460693359
3156,112.840538025
3159,93.1112594604
3161,94.1263275146
3162,105.206245422
3163,94.306350708
3165,102.835266113
3172,93.6298751831
3173,113.928199768
3176,93.5972061157
3177,103.474838257
3179,111.96383667
3183,93.2225265503
3186,93.9533615112
3187,102.437583923
3189,110.953193665
3190,94.0753707886
3192,115.394065857
3193,93.6298751831
3194,112.40990448
3197,94.1234664917
3198,94.2023391724
3200,94.4590988159
3201,116.766822815
3202,94.2023391724
3204,95.2125701904
3205,93.4773254395
3206,112.31036377
3208,103.334060669
3210,103.155693054
3211,93.9698104858
3212,115.910804749
3213,93.9769592285
3214,110.53981781
3216,103.779876709
3219,93.8446960449
3220,110.922584534
3221,94.3958969116
3226,106.438957214
3227,94.5622329712
3228,111.375137329
3229,93.9379196167
3232,78.2336502075
3233,94.078666687
3234,94.2831344604
3236,93.8965454102
3238,111.83770752
3239,112.167747498
3240,92.3798141479
3247,110.758430481
3249,103.370483398
3252,117.46572876
3253,93.9719009399
3254,103.736312866
3255,93.3122253418
3256,112.052986145
3257,93.5148010254
3262,93.8610076904
3263,103.57144928
3264,95.3111801147
3266,112.421951294
3267,94.3394012451
3269,93.7654800415
3272,116.016151428
3274,94.1234664917
3275,105.208122253
3277,94.0709533691
3279,94.5659103394
3280,104.394569397
3283,93.935874939
3285,95.2097930908
3287,94.1322479248
3288,103.639228821
3290,103.966575623
3291,93.0560150146
3298,111.302597046
3299,93.4353637695
3302,111.180587769
3303,94.1650238037
3304,103.000999451
3307,92.8627319336
3309,98.152961731
3314,78.5293579102
3316,112.829925537
3317,95.3855514526
3319,94.443359375
3320,111.01991272
3321,94.1835403442
3322,103.15587616
3324,93.1155929565
3326,92.6440887451
3329,111.257644653
3330,92.7016448975
3331,111.667236328
3335,115.893707275
3337,93.5875015259
3338,104.60559845
3339,94.3724822998
3340,111.713691711
3341,93.5817260742
3343,94.0744171143
3346,92.9994049072
3348,94.2394561768
3351,103.74508667
3352,116.379600525
3355,93.5722122192
3356,113.062515259
3358,103.997558594
3359,95.4214324951
3360,111.398345947
3371,112.752166748
3372,94.4845046997
3374,94.3526687622
3377,111.559188843
3378,92.2028884888
3380,103.181175232
3382,94.5154495239
3386,94.2023391724
3389,111.925415039
3391,102.894340515
3393,95.1153259277
3394,103.844947815
3395,94.2800750732
3397,111.835456848
3398,94.7218399048
3399,78.4669189453
3400,94.7885284424
3404,103.28175354
3407,111.429107666
3409,105.16532135
3419,94.0709533691
3421,93.7419967651
3425,94.1708297729
3427,84.68334198
3428,116.016151428
3429,111.987075806
3431,92.4949188232
3435,93.359046936
3436,112.251342773
3439,94.9573135376
3441,95.8156204224
3442,116.016151428
3443,93.8610076904
3444,103.127807617
3445,93.528717041
3446,111.039115906
3449,93.207824707
3453,93.2473144531
3457,93.4859848022
3460,103.74508667
3461,94.3954544067
3462,93.5192718506
3464,103.904151917
3465,78.4768829346
3466,94.5865097046
3467,103.32624054
3468,94.0682373047
3469,103.863685608
3470,102.972198486
3472,111.984268188
3473,93.6253967285
3475,93.2781600952
3476,111.377319336
3478,104.258743286
3479,94.1782073975
3483,93.1411743164
3484,103.771995544
3485,94.1599502563
3487,93.5841064453
3488,111.161582947
3496,111.539253235
3497,93.1905212402
3499,94.9360275269
3500,78.248664856
3501,94.4271316528
3504,94.1836776733
3508,105.153373718
3511,93.3244857788
3512,112.524559021
3515,93.5069351196
3517,93.5314941406
3518,103.270996094
3526,111.515518188
3528,122.284454346
3529,93.3169555664
3530,111.98891449
3531,93.5949478149
3532,111.960151672
3533,93.4994888306
3534,94.3958969116
3535,78.2037811279
3536,94.3796310425
3537,111.287139893
3538,92.8225402832
3539,112.353897095
3540,103.927871704
3545,111.333435059
3546,93.3988494873
3550,103.12902832
3551,94.8299331665
3553,93.9809341431
3554,103.74508667
3557,93.0731124878
3558,111.981422424
3559,93.207824707
3561,93.6748428345
3562,111.835456848
3563,93.9217529297
3564,103.74508667
3565,93.528717041
3567,93.3356933594
3571,103.74508667
3572,94.1013717651
3574,94.4080657959
3576,94.2166748047
3577,111.203536987
3578,94.4271316528
3579,94.2166748047
3583,93.7270355225
3585,94.8053970337
3586,104.143409729
3587,111.987541199
3593,94.3758392334
3594,108.814735413
3595,94.6392059326
3599,94.063583374
3600,103.771690369
3601,111.984268188
3602,93.207824707
3604,94.6293563843
3609,114.503807068
3610,112.481811523
3612,110.942893982
3614,113.883041382
3615,94.5669403076
3617,94.782623291
3618,111.753417969
3619,111.660041809
3620,111.757728577
3621,94.692741394
3625,93.2021026611
3626,103.120750427
3630,103.217445374
3631,93.4770050049
3632,104.292579651
3633,94.9524917603
3634,111.667236328
3637,93.2663421631
3639,93.8773727417
3640,113.167541504
3641,93.5895385742
3644,113.062515259
3645,94.2166748047
3646,93.4743118286
3647,92.2871856689
3648,111.688896179
3653,112.221801758
3654,94.398651123
3655,113.548461914
3659,102.755332947
3660,93.7519989014
3662,111.615814209
3666,93.4489746094
3668,94.6287918091
3671,93.7872848511
3673,93.3118057251
3674,112.985343933
3675,93.9750671387
3681,92.6993865967
3682,112.381324768
3686,110.53981781
3687,92.4160385132
3692,79.1180725098
3695,112.054855347
3696,94.2524719238
3699,111.960800171
3705,113.077453613
3707,78.2336502075
3708,94.4409713745
3709,112.211341858
3710,94.2698440552
3712,94.5357589722
3715,112.092216492
3716,94.0273666382
3720,112.198448181
3722,78.2336502075
3726,94.6621398926
3728,93.8212738037
3729,112.052932739
3731,103.036407471
3735,114.820640564
3736,94.2945480347
3739,102.829277039
3741,111.295555115
3743,103.940467834
3744,94.2077026367
3745,111.90020752
3746,93.9070358276
3751,93.835105896
3753,94.1314926147
3760,111.271697998
3761,93.6518936157
3762,111.62474823
3763,93.4114761353
3765,93.7289810181
3768,115.697257996
3769,93.889251709
3770,103.549201965
3773,111.838119507
3774,95.1779327393
3776,93.7713012695
3778,93.4180374146
3779,112.088752747
3780,92.9596633911
3781,111.982666016
3782,94.3747787476
3783,112.266723633
3784,93.8988571167
3786,94.5288925171
3789,110.903076172
3790,93.1788330078
3793,111.020996094
3795,111.872390747
3797,93.2064819336
3798,115.994544983
3800,112.118095398
3804,95.1779327393
3810,94.7316131592
3815,112.509117126
3816,95.1779327393
3818,103.488616943
3824,111.812332153
3828,103.410614014
3830,111.215888977
3831,94.0381164551
3832,78.3640441895
3834,111.981559753
3835,94.073425293
3836,112.5103302
3838,94.7553329468
3839,115.889198303
3840,112.305740356
3845,93.5029983521
3846,111.251914978
3847,93.4000473022
3849,78.2355270386
3853,111.346076965
3855,105.02192688
3856,93.7087554932
3864,78.4831542969
3865,94.132484436
3866,111.852050781
3867,92.7787475586
3868,112.118095398
3869,94.3214187622
3871,93.493560791
3875,103.469406128
3876,93.9137802124
3878,93.6936721802
3879,111.844161987
3881,112.118095398
3883,111.214920044
3884,98.9412612915
3886,111.439155579
3890,94.0316467285
3893,112.286407471
3897,103.053512573
3901,93.3419036865
3902,110.926429749
3913,112.633476257
3914,93.9589080811
3916,93.5067138672
3917,111.861831665
3924,104.759963989
3925,94.1655883789
3928,95.2415542603
3929,111.752365112
3932,94.190788269
3933,103.93497467
3934,77.63671875
3935,92.9952011108
3936,94.1078567505
3937,111.449752808
3938,93.6407089233
3939,112.939239502
3943,92.4719238281
3944,111.932746887
3945,111.986335754
3946,93.9839172363
3947,112.154716492
3948,94.008102417
3949,111.786186218
3950,93.5773849487
3951,111.944000244
3952,93.6270675659
3953,112.31288147
3961,115.446975708
3962,93.4235153198
3966,93.7943649292
3967,103.276130676
3968,94.6681060791
3969,112.414749146
3970,95.2832870483
3971,103.891540527
3973,93.5174560547
3974,112.380661011
3975,111.995544434
3977,95.6090164185
3979,112.533027649
3985,94.4894714355
3986,104.090499878
3988,112.939239502
3991,93.6355209351
3992,103.503540039
3993,93.6853866577
3994,94.6397705078
3995,112.10295105
4005,112.197784424
4007,94.512336731
4008,103.764556885
4009,95.1132125854
4010,112.110710144
4011,78.5226669312
4012,93.7359161377
4013,105.266174316
4015,112.160964966
4016,112.112083435
4018,112.132865906
4025,94.2858047485
4026,113.136199951
4028,112.776092529
4029,95.606842041
4031,94.924156189
4032,111.294334412
4033,93.5234527588
4034,103.728065491
4037,93.9810409546
4038,103.317001343
4039,93.8103027344
4041,94.4220657349
4042,111.520851135
4043,94.0113601685
4044,103.93497467
4045,93.2475967407
4046,112.824768066
4047,96.2122039795
4048,104.253036499
4049,94.8909606934
4051,94.6847915649
4052,112.284324646
4058,103.667694092
4062,111.376113892
4064,111.873756409
4067,94.512336731
4068,78.3291015625
4070,92.7882461548
4072,117.261955261
4074,113.630973816
4075,93.8794555664
4076,112.253883362
4077,94.7333831787
4078,113.252433777
4080,103.93497467
4082,112.206344604
4085,93.517036438
4086,112.63368988
4088,113.136199951
4089,94.7591323853
4092,78.0677566528
4094,93.0721893311
4095,111.923660278
4096,93.8568344116
4097,103.946937561
4102,93.8217163086
4105,112.432998657
4107,111.722442627
4111,94.1711273193
4112,103.568321228
4113,94.5018844604
4114,115.536018372
4115,93.5227508545
4116,111.789848328
4117,93.7488555908
4118,94.3859329224
4119,111.529182434
4120,95.2722244263
4122,78.8788299561
4125,93.8791046143
4126,112.498977661
4129,112.027351379
4134,113.836784363
4137,94.6463394165
4141,103.405685425
4142,95.8996810913
4144,94.7432098389
4145,104.759963989
4146,94.8208999634
4150,94.0937805176
4151,78.4382476807
4154,94.512336731
4156,94.5126800537
4157,112.6222229
4159,112.112083435
4160,93.8582839966
4161,112.384338379
4168,94.6560440063
4171,103.364265442
4172,104.858726501
4173,95.606842041
4175,92.9880981445
4176,103.93497467
4177,94.7432098389
4178,102.367141724
4179,93.6211471558
4181,112.632324219
4183,95.606842041
4184,112.198379517
4185,93.8295822144
4186,111.824699402
4188,120.873985291
4190,111.22177887
4192,92.9474868774
4193,111.272872925
4194,112.614784241
4195,94.4552536011
4196,78.3477096558
4202,95.606842041
4203,103.630584717
4208,94.6756820679
4209,113.618728638
4210,93.8348770142
4211,111.420860291
4212,116.934082031
4214,104.232368469
4215,94.3405303955
4216,112.911056519
4217,93.3857269287
4219,94.8186035156
4222,111.449752808
4224,78.5469207764
4231,104.142784119
4232,95.606842041
4234,93.8700180054
4236,94.7432098389
4237,103.667694092
4240,94.7991333008
4242,103.468093872
4243,95.0003433228
4247,94.4666519165
4248,112.293556213
4249,93.5129089355
4254,103.259353638
4263,94.314956665
4265,111.558311462
4267,111.931564331
4268,111.485679626
4271,112.734565735
4272,94.4980010986
4273,111.78817749
4274,93.72605896
4276,93.7365493774
4278,94.2135467529
4280,94.4199371338
4281,111.460380554
4283,93.9034729004
4284,111.53188324
4285,94.6685333252
4286,111.526199341
4287,95.1549682617
4288,116.449226379
4289,93.2518005371
4290,81.8980407715
4293,92.9943084717
4296,111.9061203
4297,94.3400726318
4299,93.1731491089
4303,113.83972168
4310,94.5680847168
4312,103.726371765
4318,103.651611328
4320,112.474090576
4322,93.8892822266
4323,114.875770569
4325,104.269622803
4326,112.063743591
4328,103.867622375
4330,103.645675659
4332,111.444877625
4333,94.7719268799
4335,93.7864456177
4336,111.705169678
4338,105.250091553
4341,93.9648971558
4342,104.870056152
4344,103.651611328
4347,94.3336410522
4348,103.918891907
4351,107.179512024
4352,94.1687545776
4353,112.582542419
4355,103.20916748
4356,93.5009536743
4359,104.861595154
4360,93.9980545044
4361,93.9253540039
4364,94.1586837769
4365,103.597610474
4368,94.8060379028
4372,94.0878753662
4374,92.2888183594
4376,94.5972366333
4377,103.940391541
4380,94.4204559326
4383,104.936485291
4384,94.1974639893
4385,103.253715515
4389,93.2015457153
4391,94.3816604614
4392,111.412620544
4393,93.53074646
4395,92.5519638062
4396,111.767852783
4398,113.446250916
4399,104.19858551
4401,93.392906189
4406,95.4236602783
4408,103.091651917
4412,103.918891907
4415,94.1426696777
4418,112.051551819
4419,92.2888183594
4420,78.5629043579
4422,111.916664124
4423,92.2888183594
4425,93.8460159302
4428,112.217681885
4431,112.196121216
4434,92.8090362549
4436,94.7856903076
4437,111.457489014
4439,116.207603455
4440,94.583404541
4441,112.305625916
4444,94.3019866943
4445,104.216285706
4446,94.8842773438
4447,113.191642761
4452,103.496383667
4456,112.278083801
4457,93.4457015991
4458,111.758468628
4460,93.5009536743
4461,116.415184021
4462,94.1383972168
4465,102.868339539
4466,103.321289062
4468,94.3180236816
4469,103.939750671
4472,112.304275513
4475,94.018951416
4478,93.888053894
4479,111.634864807
4480,93.9741592407
4483,78.362739563
4484,93.1683654785
4485,104.854675293
4486,95.1338806152
4488,93.3875198364
4489,103.17766571
4490,94.5469894409
4491,110.089378357
4492,94.0690307617
4493,106.132102966
4494,93.6802978516
4495,102.296150208
4498,78.726234436
4499,98.5449752808
4500,104.640670776
4503,112.480171204
4505,102.868339539
4506,94.5421676636
4507,93.8933410645
4508,103.651611328
4510,112.059501648
4511,93.1594009399
4513,95.1338806152
4516,78.6348495483
4519,93.8747177124
4521,93.5076751709
4531,94.7773666382
4532,78.5463027954
4533,102.756057739
4534,113.749076843
4536,103.651611328
4537,93.4457015991
4539,93.7338180542
4542,102.547363281
4545,93.2825164795
4549,93.1199951172
4551,93.8628082275
4554,103.173439026
4556,111.038825989
4559,112.300338745
4561,111.768661499
4562,111.032646179
4566,112.501564026
4569,93.1355209351
4570,111.767852783
4573,94.3110809326
4574,103.094520569
4575,93.645401001
4577,94.1773529053
4578,111.300346375
4580,112.221626282
4582,93.0917282104
4583,111.916664124
4585,94.5938186646
4587,103.651611328
4595,93.9495773315
4596,112.110939026
4601,94.8211212158
4602,112.684059143
4603,94.4204559326
4605,112.50667572
4606,93.5639038086
4607,113.178855896
4608,94.1286621094
4610,95.0921478271
4613,103.960754395
4617,92.714050293
4618,111.098587036
4619,92.8789291382
4620,93.8509063721
4622,104.179733276
4625,93.5009536743
4626,103.651611328
4627,94.6800003052
4629,92.9108276367
4631,93.9116897583
4633,103.651611328
4634,116.280067444
4635,93.2216491699
4639,94.1669082642
4640,104.098800659
4642,103.04183197
4644,112.373634338
4646,103.651611328
4647,94.8470306396
4648,78.9656219482
4649,93.0632476807
4650,112.939125061
4655,93.1199951172
4660,93.7353515625
4661,115.054992676
4662,92.8620300293
4663,112.213760376
4665,94.9204711914
4666,112.319198608
4667,102.794143677
4668,94.2633895874
4670,93.6634597778
4671,112.328231812
4672,95.4650497437
4673,103.601295471
4675,103.219924927
4676,94.0263442993
4677,112.23903656
4680,94.0147705078
4682,93.900718689
4683,112.207221985
4685,103.918891907
4686,94.4003067017
4688,112.427154541
4690,111.497962952
4692,112.12348938
4693,92.7698974609
4697,93.3871383667
4700,111.105651855
4702,111.314888
4707,116.223220825
4708,93.517036438
4710,78.4259262085
4716,100.446060181
4717,94.0894546509
4718,93.5936965942
4720,94.9585723877
4721,78.159828186
4723,95.2241363525
4726,111.85118103
4727,93.289894104
4729,93.6476135254
4731,94.6723022461
4732,110.95967865
4735,93.4605941772
4736,103.54940033
4737,94.5698623657
4738,110.745582581
4739,111.314598083
4744,103.251907349
4747,93.0834732056
4749,112.49382019
4750,93.517036438
4752,111.797592163
4755,94.6681060791
4756,103.064826965
4757,112.128868103
4758,93.8843307495
4759,102.807342529
4763,94.1641769409
4764,103.21219635
4765,93.0939102173
4766,93.8128509521
4767,113.04283905
4769,111.310600281
4770,95.269569397
4771,79.7602920532
4772,103.555335999
4774,112.479629517
4776,112.631538391
4777,111.326377869
4778,95.7497406006
4780,93.6520996094
4784,93.4478607178
4786,94.2616729736
4787,78.09715271
4788,97.324005127
4789,111.797592163
4791,103.740791321
4792,93.7293167114
4795,111.909645081
4796,93.0443191528
4803,93.2177124023
4805,95.3472595215
4807,94.3019332886
4809,93.3657226562
4816,93.8339920044
4817,79.8135299683
4818,93.3140945435
4820,93.7578277588
4821,103.037269592
4823,111.940429688
4824,94.9748535156
4825,111.246788025
4829,101.800071716
4830,95.606842041
4831,115.714828491
4833,104.69405365
4836,94.3210678101
4837,112.427154541
4838,92.8388977051
4840,93.8333435059
4841,78.1690979004
4842,92.237121582
4843,112.064056396
4844,93.1214065552
4849,109.024681091
4851,104.135704041
4852,93.4574356079
4858,92.8585891724
4860,95.606842041
4863,111.194976807
4864,95.6730041504
4865,111.134468079
4867,111.799545288
4868,93.8816070557
4869,111.354751587
4873,93.1152801514
4875,95.4977798462
4876,112.196708679
4877,92.7446975708
4878,111.08441925
4880,78.1496276855
4886,112.222610474
4888,103.251907349
4889,95.0194854736
4890,112.037956238
4893,93.8225326538
4895,94.8006362915
4896,103.238853455
4899,93.6569290161
4901,93.7285003662
4902,111.754714966
4903,94.5019302368
4904,111.797592163
4910,93.3951721191
4912,92.8922348022
4915,95.0897598267
4916,103.132125854
4917,94.1714172363
4920,103.555335999
4927,103.088478088
4928,93.3177719116
4931,102.840789795
4934,93.3354873657
4936,94.1934356689
4939,113.704566956
4942,112.627914429
4943,95.606842041
4944,102.987007141
4945,93.5266036987
4947,111.08441925
4948,93.2876663208
4951,94.4604873657
4952,111.797592163
4953,92.8739700317
4956,94.5019302368
4957,112.746543884
4958,93.1084671021
4960,94.0702056885
4968,93.5514755249
4969,103.554489136
4971,103.082878113
4973,112.330818176
4975,113.421562195
4976,94.0526046753
4978,93.3132476807
4979,111.757888794
4982,94.1353378296
4983,111.460571289
4984,95.6634597778
4985,116.447898865
4986,93.7445907593
4987,114.069816589
4988,94.4513931274
4994,94.2671356201
4995,95.1083831787
5002,78.0977554321
5004,93.2782363892
5005,102.783958435
5006,94.7432098389
5007,102.973648071
5009,111.766235352
5011,112.330818176
5014,94.0257492065
5015,103.302062988
5018,93.302772522
5019,111.909645081
5020,93.1339187622
5021,111.265769958
5022,94.0658340454
5023,95.6208114624
5025,95.606842041
5032,94.5153045654
5034,94.2581558228
5036,93.1893005371
5038,93.4675140381
5039,112.38973999
5046,94.5969467163
5049,111.909645081
5051,94.405670166
5052,93.3862915039
5053,112.479629517
5054,95.606842041
5055,94.5698623657
5057,93.4617843628
5059,93.4350204468
5062,98.7392349243
5063,111.871627808
5065,111.432113647
5069,93.6897277832
5071,94.4791259766
5074,112.876014709
5075,93.3862915039
5076,112.558151245
5077,78.09715271
5079,103.288551331
5080,94.0327148438
5081,112.278343201
5083,103.249069214
5088,103.504318237
5089,93.6553115845
5093,111.063789368
5094,103.737922668
5095,93.8420410156
5099,111.813896179
5101,111.837928772
5103,102.654579163
5104,93.1875610352
5105,111.07346344
5107,93.5115203857
5108,112.703308105
5109,93.8274536133
5111,93.9783706665
5112,111.112838745
5113,93.7110290527
5114,111.140571594
5115,93.8582839966
5118,94.839012146
5122,95.606842041
5123,78.0067138672
5125,93.8362197876
5127,103.291648865
5128,93.5820083618
5129,114.463294983
5132,94.7432098389
5134,112.510360718
5135,94.1387329102
5137,112.386276245
5142,93.4187469482
5143,104.138458252
5144,94.1794128418
5148,93.1332778931
5149,93.6088790894
5150,104.759963989
5154,78.09715271
5155,95.1699066162
5159,93.436378479
5164,93.7362060547
5165,113.250984192
5166,93.366317749
5167,112.334625244
5169,93.1875915527
5171,93.5789413452
5172,111.892196655
5176,94.4279708862
5184,112.161811829
5185,93.3161087036
5186,112.194274902
5188,104.283493042
5189,112.196708679
5190,98.2617874146
5191,113.250984192
5193,111.892196655
5196,94.682472229
5199,78.0769958496
5200,103.251907349
5203,92.843788147
5204,111.220184326
5205,97.2478561401
5207,93.8557510376
5208,110.125732422
5212,94.1593704224
5214,93.8994216919
5218,92.7235488892
5220,93.9053649902
5222,93.6833343506
5224,95.7851791382
5225,103.555335999
5227,110.232505798
5229,103.286865234
5232,93.7328567505
5233,117.332130432
5234,103.503379822
5237,111.648780823
5239,112.79209137
5240,94.2461471558
5241,111.909645081
5244,93.6138000488
5248,111.899757385
5251,93.1592483521
5253,93.517036438
5255,94.3814697266
5256,103.493118286
5257,93.9511795044
5259,95.8671340942
5260,112.227111816
5266,94.1744003296
5268,94.1693496704
5275,112.278343201
5276,111.790328979
5277,95.0032196045
5279,94.34425354
5280,103.286865234
5281,94.5951690674
5283,94.8654785156
5284,77.9725723267
5285,95.1083831787
5286,103.520347595
5287,92.8068008423
5289,93.92918396
5290,111.892196655
5292,107.262268066
5293,94.6515579224
5294,102.558799744
5297,93.498336792
5299,103.400169373
5302,94.5992279053
5305,77.7552871704
5306,94.2911834717
5308,94.1265335083
5309,94.7922592163
5310,111.667251587
5312,111.401268005
5316,113.101661682
5317,94.4442214966
5319,78.1690979004
5320,95.606842041
5323,93.2085037231
5329,112.317871094
5331,111.314598083
5334,111.201385498
5336,112.126731873
5338,103.561080933
5341,93.7994155884
5345,94.2738265991
5348,94.5019302368
5349,112.451118469
5355,103.984519958
5356,93.7828216553
5360,104.599075317
5362,111.968635559
5364,112.293571472
5366,104.174217224
5367,94.5074462891
5368,93.8449859619
5370,94.0743560791
5371,78.09715271
5373,103.423774719
5375,111.648780823
5376,92.80519104
5378,112.293571472
5379,94.1610870361
5383,93.413848877
5384,103.022895813
5389,111.93145752
5391,78.1157608032
5393,111.484191895
5395,113.252632141
5397,111.182601929
5398,92.9794464111
5399,111.715690613
5401,116.937690735
5402,93.1889648438
5403,112.208602905
5404,93.9561462402
5407,78.1157608032
5408,93.8071212769
5413,112.138626099
5414,93.6272277832
5417,94.2372817993
5418,107.262268066
5420,112.551185608
5421,92.7580947876
5424,93.5696105957
5425,111.220184326
5426,96.0215988159
5429,112.706214905
5431,93.8293838501
5437,102.283561707
5440,93.3235855103
5444,103.986427307
5446,103.455963135
5447,93.9476547241
5451,94.2780685425
5452,108.885910034
5455,103.503379822
5456,93.6842956543
5458,93.2378311157
5459,111.60433197
5460,93.8882904053
5462,94.7432250977
5463,112.348007202
5464,92.8789596558
5465,112.917823792
5466,95.2832870483
5467,103.499511719
5468,94.7631149292
5469,112.094688416
5472,94.2758636475
5474,93.2569961548
5475,110.711624146
5476,95.1083831787
5479,103.286865234
5480,112.149169922
5482,112.31552124
5485,94.9844741821
5486,116.937690735
5488,78.403427124
5495,103.286865234
5496,93.8208694458
5497,111.468688965
5499,111.877799988
5503,93.1703567505
5504,93.3640594482
5507,95.606842041
5509,93.2760772705
5511,94.3841629028
5512,111.043952942
5516,110.717353821
5517,94.0932846069
5518,102.345321655
5521,93.2305908203
5522,102.170478821
5527,94.4937591553
5528,93.5336074829
5529,109.726882935
5532,94.2068023682
5533,111.361564636
5535,102.806152344
5536,105.613937378
5540,93.5987472534
5547,93.5448913574
5548,110.448104858
5550,77.7718887329
5551,92.4297943115
5554,109.974472046
5555,92.5017318726
5559,109.450218201
5560,94.3262329102
5561,110.908729553
5562,91.8072128296
5563,111.48261261
5565,77.5417327881
5566,93.3232192993
5567,102.234382629
5568,93.4329452515
5572,93.3341598511
5574,92.7868499756
5576,93.0500869751
5579,110.511993408
5580,76.895111084
5581,93.2754211426
5583,93.795173645
5584,110.920349121
5586,110.427314758
5587,93.2538223267
5589,101.138793945
5591,100.819274902
5592,92.7535324097
5593,111.102363586
5594,93.5924301147
5595,77.5383377075
5596,111.304222107
5597,110.135398865
5598,114.603843689
5599,92.8711471558
5602,110.412101746
5603,93.5924301147
5605,92.7969055176
5607,92.3263397217
5608,110.550300598
5609,92.9520187378
5610,92.6807022095
5612,92.6209487915
5613,110.21144104
5614,92.8678512573
5616,93.9060440063
5621,93.7634048462
5623,94.4426345825
5628,114.009910583
5629,92.8830795288
5631,93.2988586426
5633,98.3745346069
5638,102.318412781
5639,92.8935317993
5640,103.905647278
5645,93.0201263428
5646,77.8855514526
5649,92.6486816406
5653,110.180229187
5655,110.804275513
5656,93.7153091431
5658,93.2305908203
5662,113.926567078
5663,92.4455490112
5667,92.9005508423
5670,92.8711471558
5671,101.107650757
5672,92.8996276855
5673,101.549758911
5674,92.9818954468
5675,101.614624023
5676,94.0478286743
5679,111.175048828
5683,110.773109436
5687,93.1393280029
5688,77.5952301025
5690,92.1406860352
5691,110.613800049
5692,92.7603302002
5693,111.230606079
5694,93.1755142212
5697,110.380157471
5698,93.3455963135
5699,111.122573853
5704,93.1048202515
5707,111.175048828
5709,102.079849243
5710,93.0257492065
5714,93.3274154663
5718,92.8642196655
5721,93.6156387329
5723,92.6636123657
5724,110.689987183
5725,92.9267044067
5726,110.237129211
5729,94.5477142334
5730,102.286376953
5731,93.1020431519
5733,77.0330429077
5736,93.7690048218
5741,101.572402954
5745,110.274246216
5747,92.8669586182
5748,102.800445557
5750,110.209121704
5751,92.6630554199
5752,92.9228134155
5754,92.43384552
5755,93.7309265137
5757,93.8372573853
5758,115.048210144
5760,101.883476257
5762,101.153869629
5766,109.825416565
5768,94.5477142334
5769,114.633003235
5770,93.0908050537
5771,110.668296814
5772,92.7425231934
5773,112.368980408
5774,92.9351654053
5776,93.1518707275
5777,111.122573853
5778,92.9890136719
5780,110.960136414
5782,92.8647079468
5783,77.08203125
5784,94.5477142334
5786,93.9169006348
5788,93.5098419189
5789,110.217735291
5790,93.2016296387
5791,102.228591919
5793,102.667182922
5794,93.01902771
5796,115.120582581
5797,92.9326400757
5801,92.0334701538
5803,93.1393280029
5804,110.548248291
5805,92.6932220459
5806,77.9090499878
5808,110.448104858
5813,93.1048202515
5815,94.0897979736
5816,102.874488831
5822,93.6110992432
5823,110.973770142
5825,103.09967804
5827,109.967224121
5829,100.742927551
5830,92.9941329956
5831,110.187225342
5832,93.2715759277
5833,110.448104858
5837,114.009910583
5838,93.6405258179
5839,93.2003555298
5842,103.905647278
5844,110.153923035
5845,101.559249878
5846,110.148422241
5848,77.9090499878
5850,111.0701828
5851,93.3357391357
5853,94.5477142334
5854,102.804740906
5858,103.905647278
5860,110.593475342
5864,102.47782135
5866,92.7331085205
5867,111.175048828
5868,92.8694992065
5869,110.819137573
5870,93.1225204468
5871,110.001449585
5874,110.693183899
5876,110.084922791
5877,92.481010437
5878,92.71144104
5879,110.274246216
5880,91.6623458862
5884,92.5323410034
5886,109.305961609
5890,101.848617554
5896,92.7585372925
5897,101.534767151
5898,94.5477142334
5901,102.354415894
5903,111.356697083
5906,92.6807022095
5908,111.026245117
5909,92.4692230225
5910,110.21144104
5911,92.6745300293
5912,109.984947205
5914,110.693183899
5919,111.207893372
5924,93.2428894043
5926,93.517364502
5929,102.478019714
5930,92.8229446411
5932,94.4710845947
5933,111.688583374
5934,93.4965896606
5935,110.691421509
5936,92.3999176025
5937,110.696723938
5938,93.9856338501
5939,110.615386963
5942,109.51839447
5943,93.0224914551
5944,101.99546814
5946,110.866157532
5951,92.7794723511
5953,101.727142334
5954,93.0124740601
5957,102.29284668
5961,92.4343566895
5962,103.468414307
5964,78.4564666748
5965,93.3891525269
5968,110.693183899
5969,92.6695175171
5974,93.1294784546
5975,109.801063538
5978,77.8537979126
5981,102.345321655
5982,93.0995178223
5983,112.309127808
5989,110.758041382
5991,92.8351287842
5992,102.261520386
5995,93.5838012695
5996,101.664649963
